Date,Open,High,Low,Close,Volume,Adj Close
12/10/15,131.720001,132.619995,131.190002,131.710007,3461200,131.710007
12/11/15,130.309998,130.910004,129.559998,130.309998,5483100,130.309998
12/14/15,130.5,132.229996,130.110001,132.020004,4418700,132.020004
12/15/15,133.25,135.639999,132.759995,134.880005,4703300,134.880005
12/16/15,135.490005,136.119995,133.100006,135.880005,4930300,135.880005
12/17/15,135.710007,136.160004,133.899994,133.970001,3595900,133.970001
12/18/15,133.039993,133.169998,129.529999,129.529999,8791500,129.529999
12/21/15,131.160004,131.690002,129.649994,131.190002,4308400,131.190002
12/22/15,131.550003,133.330002,131.039993,133.139999,3714500,133.139999
12/23/15,133.350006,134.429993,133.199997,134.149994,3483200,134.149994
12/24/15,134.119995,134.550003,133.479996,133.889999,1367500,133.889999
12/28/15,133.479996,133.539993,132.520004,133.119995,2382900,133.119995
12/29/15,134,134.550003,133,134.139999,3135400,134.139999
12/30/15,133.919998,134.119995,133.059998,133.259995,2684300,133.259995
12/31/15,133,133.369995,131.949997,132.039993,3333900,132.039993
1/4/16,130.160004,131.029999,128.759995,130.75,6869100,130.75
1/5/16,130.75,131.529999,129.809998,131.25,4084600,131.25
1/6/16,129.990005,131.759995,129.729996,131.330002,5219400,131.330002
1/7/16,129.25,130.539993,129,129.479996,7382000,129.479996
1/8/16,130.110001,130.399994,128.210007,128.330002,6101600,128.330002
1/11/16,128.919998,129.229996,127.040001,128.360001,4353500,128.360001
1/12/16,129.110001,129.419998,127.519997,128.800003,4723400,128.800003
1/13/16,128.970001,129.380005,125.709999,126.25,6042400,126.25
1/14/16,126.410004,128.990005,126.010002,128.070007,6125300,128.070007
1/15/16,125.339996,126.809998,124.510002,126.139999,8109500,126.139999
1/19/16,126.860001,128.270004,126.769997,127.760002,5831700,127.760002
1/20/16,125.599998,126.120003,124.040001,124.830002,8024200,124.830002
1/21/16,125.519997,126.75,124.370003,125.620003,3806100,125.620003
1/22/16,127.5,127.93,125.919998,127.040001,3765700,127.040001
1/25/16,126.550003,126.900002,123.900002,124.129997,5251500,124.129997
1/26/16,124.57,126.519997,124.57,125.889999,3694900,125.889999
1/27/16,125.260002,127.220001,124.610001,125.190002,3942600,125.190002
1/28/16,126,126.720001,124.370003,126.010002,3513300,126.010002
1/29/16,126.660004,129.770004,126.110001,129.770004,6523800,129.770004
2/1/16,128.940002,129.639999,127.540001,128.660004,4443300,128.660004
2/2/16,127.519997,127.830002,125.510002,125.699997,4336700,125.699997
2/3/16,126.339996,126.629997,123.550003,126.239998,6607500,126.239998
2/4/16,126.089996,127.699997,125.75,127.440002,4596300,127.440002
2/5/16,127.279999,127.389999,125.75,126.559998,4732600,126.559998
2/8/16,125.699997,127.839996,124.93,126.779999,6197700,126.779999
2/9/16,125.150002,128.080002,125.150002,127.720001,5246300,127.720001
2/10/16,128.440002,129.179993,126.290001,126.580002,4731100,126.580002
2/11/16,124.110001,125.839996,124.040001,125.089996,6061300,125.089996
2/12/16,126.760002,128.210007,126.050003,128.070007,5167600,128.070007
2/16/16,129.440002,129.600006,128.070007,128.559998,5912500,128.559998
2/17/16,129.169998,130.440002,128.910004,130.259995,4512100,130.259995
2/18/16,130.600006,132.350006,130.589996,130.860001,3866300,130.860001
2/19/16,130.350006,131.600006,130.009995,131.050003,4094200,131.050003
2/22/16,132.190002,132.869995,131.330002,131.990005,3720400,131.990005
2/23/16,131.119995,131.910004,130.649994,130.740005,3091500,130.740005
2/24/16,129.899994,131.5,128.880005,131.029999,3635800,131.029999
2/25/16,131.619995,132.369995,130.419998,132.309998,3504200,132.309998
2/26/16,132.820007,133.289993,131.770004,131.919998,3851400,131.919998
2/29/16,133.360001,135.110001,132.940002,134.169998,7730100,134.169998
3/1/16,135.110001,136.940002,134.320007,136.940002,6068600,136.940002
3/2/16,136.949997,137.149994,135.809998,136.729996,3777800,136.729996
3/3/16,136.800003,137.240005,136.130005,136.839996,3936500,136.839996
3/4/16,136.990005,138.059998,136.520004,137.970001,4228600,137.970001
3/7/16,137.699997,138.789993,137.429993,138.720001,4571900,138.720001
3/8/16,138.25,138.699997,137.490005,137.800003,4124500,137.800003
3/9/16,138.550003,139.149994,138.070007,139.130005,3165600,139.130005
3/10/16,139.75,139.75,137.809998,138.619995,4524300,138.619995
3/11/16,139.339996,140.759995,139.110001,140.649994,4306900,140.649994
3/14/16,140.800003,141.220001,139.479996,139.720001,4244200,139.720001
3/15/16,139.119995,140.410004,139.009995,140.399994,2838200,140.399994
3/16/16,139.839996,140.440002,139.509995,139.830002,3124200,139.830002
3/17/16,140,142.580002,139.679993,142.399994,4461000,142.399994
3/18/16,142.830002,142.960007,141.440002,142.160004,7612100,142.160004
3/21/16,142.160004,142.610001,141.710007,142.130005,2441000,142.130005
3/22/16,141.979996,142.990005,141.660004,142.179993,3288100,142.179993
3/23/16,142.169998,142.169998,140.899994,140.960007,2647100,140.960007
3/24/16,140.220001,140.600006,139.559998,140.110001,3777900,140.110001
3/28/16,140.949997,141.619995,140.330002,141.289993,2668100,141.289993
3/29/16,141.289993,142.039993,140.5,141.899994,3346200,141.899994
3/30/16,142.910004,143.399994,142.289993,142.460007,3161300,142.460007
3/31/16,142.559998,143.050003,141.479996,141.880005,3520200,141.880005
4/1/16,141.210007,144.050003,141.110001,143.789993,3985700,143.789993
4/4/16,143.990005,143.990005,142.770004,143.220001,3163900,143.220001
4/5/16,142.419998,142.479996,140.929993,141.199997,3166500,141.199997
4/6/16,141.309998,141.820007,140.419998,141.699997,2820200,141.699997
4/7/16,140.929993,141.199997,140.270004,140.809998,2920500,140.809998
4/8/16,141.529999,141.990005,140.679993,141.059998,2118400,141.059998
4/11/16,141.789993,142.089996,140.960007,140.990005,2381100,140.990005
4/12/16,141.25,142.490005,140.979996,142.399994,2649300,142.399994
4/13/16,142.949997,144.139999,142.889999,144.039993,3562800,144.039993
4/14/16,144.100006,144.350006,143.470001,143.720001,2487300,143.720001
4/15/16,144.139999,144.160004,142.940002,143.449997,3124100,143.449997
4/18/16,143,144.479996,142.949997,144.380005,2762000,144.380005
4/19/16,144.779999,146.380005,144.509995,145.949997,3657500,145.949997
4/20/16,145.979996,146.440002,145.380005,146.089996,2289000,146.089996
4/21/16,146.089996,146.419998,144.669998,144.860001,2879800,144.860001
4/22/16,145.320007,146.389999,144.970001,146.110001,2692400,146.110001
4/25/16,145.649994,146.369995,145.5,146.179993,2198700,146.179993
4/26/16,146.589996,147.160004,146.300003,147.020004,2942600,147.020004
4/27/16,146.899994,148.029999,146.5,147.600006,2991400,147.600006
4/28/16,146.639999,147.460007,145.759995,146.070007,2498100,146.070007
4/29/16,145.399994,146.220001,144.520004,145.479996,3895600,145.479996
5/2/16,145.770004,147.139999,145.690002,146.889999,2774600,146.889999
5/3/16,145.910004,146.089996,144.080002,144.830002,3551500,144.830002
5/4/16,144.160004,144.399994,143.330002,144.240005,2483200,144.240005
5/5/16,144.220001,144.820007,143.479996,143.880005,2438200,143.880005
5/6/16,143.820007,144.839996,143.330002,144.619995,2288100,144.619995
5/9/16,144.539993,144.539993,141.919998,142.910004,3644600,142.910004
5/10/16,143.309998,144.899994,143.25,144.779999,3131000,144.779999
5/11/16,144.880005,144.979996,142.75,142.869995,2939900,142.869995
5/12/16,143.460007,143.720001,142.309998,143.309998,2431200,143.309998
5/13/16,143.210007,143.699997,141.130005,141.399994,3232100,141.399994
5/16/16,141.399994,142.149994,141.210007,141.850006,2873300,141.850006
5/17/16,141.970001,141.990005,139.899994,140.339996,3963900,140.339996
5/18/16,140.179993,141.850006,139.949997,141.470001,2917800,141.470001
5/19/16,141.070007,141.649994,139.679993,140.789993,2803700,140.789993
5/20/16,141.479996,142.490005,141.160004,141.830002,3171000,141.830002
5/23/16,141.850006,142,141.050003,141.479996,2049000,141.479996
5/24/16,141.949997,144.050003,141.729996,143.710007,3268800,143.710007
5/25/16,143.720001,144.940002,143.720001,144.080002,2933900,144.080002
5/26/16,144,144.190002,142.880005,143.050003,2742000,143.050003
5/27/16,143.490005,143.619995,142.770004,143.350006,2284100,143.350006
5/31/16,143.889999,144.139999,140.539993,140.539993,6564700,140.539993
6/1/16,140.970001,142.089996,140.369995,141.990005,3278000,141.990005
6/2/16,141.649994,142.110001,140.960007,142.110001,2757300,142.110001
6/3/16,141.160004,141.520004,140.110001,141.139999,3153300,141.139999
6/6/16,141.619995,142.5,141.389999,141.820007,2686300,141.820007
6/7/16,142.160004,142.490005,141.389999,141.410004,2729800,141.410004
6/8/16,141.570007,142.690002,141.529999,142.529999,2390600,142.529999
6/9/16,142.050003,142.509995,141.160004,142.229996,2187000,142.229996
6/10/16,141.309998,142.360001,141.240005,141.759995,2579800,141.759995
6/13/16,141.229996,142.649994,140.940002,140.940002,2973600,140.940002
6/14/16,140.789993,141.550003,140.509995,141.300003,3476000,141.300003
6/15/16,141.740005,142.169998,140.320007,140.449997,3219700,140.449997
6/16/16,140.089996,142.050003,138.960007,141.990005,3639800,141.990005
6/17/16,141.979996,142,140.449997,140.729996,5394100,140.729996
6/20/16,141.960007,142.940002,141.630005,141.669998,4038700,141.669998
6/21/16,142.059998,143.630005,141.850006,143.529999,3677400,143.529999
6/22/16,143.630005,144.660004,143.570007,143.940002,3659700,143.940002
6/23/16,144.970001,146,144.600006,145.979996,4493600,145.979996
6/24/16,140.740005,142,139.470001,139.710007,12476300,139.710007
6/27/16,138.789993,139,136.649994,138.5,6328200,138.5
6/28/16,139.789993,140.360001,138.289993,140.279999,5312300,140.279999
6/29/16,141.300003,142.119995,139.910004,142.119995,4257100,142.119995
6/30/16,142.210007,144.820007,142.100006,144.789993,5196400,144.789993
7/1/16,144.589996,144.830002,143.75,143.960007,2874400,143.960007
7/5/16,143.190002,143.559998,141.759995,142.229996,3426300,142.229996
7/6/16,141.899994,142.639999,140.949997,142.509995,2804700,142.509995
7/7/16,142.380005,143.039993,141.190002,141.910004,2863600,141.910004
7/8/16,143.350006,143.740005,142.720001,143.649994,3718100,143.649994
7/11/16,143.75,144.229996,143.429993,143.929993,3194200,143.929993
7/12/16,144.529999,145.029999,143.979996,144.669998,3158100,144.669998
7/13/16,144.880005,145.990005,144.410004,145.929993,3274500,145.929993
7/14/16,146.25,146.660004,145.460007,145.729996,3322200,145.729996
7/15/16,146.25,146.440002,145.119995,145.970001,3860800,145.970001
7/18/16,146,146.710007,146,146.570007,3128000,146.570007
7/19/16,146.059998,146.990005,145.850006,146.919998,3543300,146.919998
7/20/16,146.809998,146.940002,145.699997,146.169998,2855300,146.169998
7/21/16,146.009995,146.220001,144.190002,144.350006,3212200,144.350006
7/22/16,144.720001,144.850006,143.889999,144.600006,3142000,144.600006
7/25/16,144.869995,145,143.600006,144.139999,2483900,144.139999
7/26/16,144.339996,144.850006,143.830002,144.339996,2466400,144.339996
7/27/16,144.270004,144.75,143.699997,144.190002,2611700,144.190002
7/28/16,143.919998,144.690002,143.479996,144.419998,1944600,144.419998
7/29/16,144.089996,144.600006,143.779999,144.270004,2589300,144.270004
8/1/16,144.619995,144.770004,143.580002,143.929993,2051300,143.929993
8/2/16,143.949997,143.990005,142.960007,143.309998,2457000,143.309998
8/3/16,143.350006,143.880005,142.979996,143.630005,2217100,143.630005
8/4/16,143.800003,143.910004,142.919998,143.119995,1848600,143.119995
8/5/16,144,145.649994,143.919998,145.649994,3926000,145.649994
8/8/16,145.289993,145.649994,144.229996,145.559998,3516300,145.559998
8/9/16,145.960007,147.449997,145.449997,147.220001,3680500,147.220001
8/10/16,147,147.270004,146.130005,146.690002,2465200,146.690002
8/11/16,146.460007,147.979996,146.440002,147.740005,3272200,147.740005
8/12/16,147.119995,147.75,146.690002,147.720001,2586700,147.720001
8/15/16,147.720001,147.919998,147.119995,147.779999,2195800,147.779999
8/16/16,147.619995,147.949997,147.220001,147.240005,2121300,147.240005
8/17/16,147.419998,149.330002,147,149.080002,3044200,149.080002
8/18/16,149.190002,149.360001,148.529999,148.809998,2185400,148.809998
8/19/16,148.399994,148.839996,147.789993,148.75,2641200,148.75
8/22/16,148.509995,148.800003,147.850006,148.449997,1765000,148.449997
8/23/16,148.580002,149.240005,148.580002,148.770004,2019100,148.770004
8/24/16,148.5,148.839996,148.130005,148.410004,2269400,148.410004
8/25/16,148.240005,148.710007,148.110001,148.639999,2449700,148.639999
8/26/16,148.649994,149.229996,147.220001,147.910004,2872800,147.910004
8/29/16,148.229996,149.679993,148,149.300003,2726600,149.300003
8/30/16,149.25,150.240005,149.229996,150.229996,2832200,150.229996
8/31/16,150,150.899994,148.660004,150.490005,5338700,150.490005
9/1/16,150.699997,151,148.820007,150.350006,3020800,150.350006
9/2/16,150.690002,151.050003,149.970001,150.720001,2258200,150.720001
9/6/16,150.539993,150.979996,149.309998,150.429993,4460800,150.429993
9/7/16,150,150.490005,149.339996,149.580002,2437100,149.580002
9/8/16,149.600006,150.100006,149.300003,149.779999,2963400,149.779999
9/9/16,149.100006,149.589996,146.559998,146.619995,4342700,146.619995
9/12/16,146.369995,149.389999,145.940002,148.970001,4323800,148.970001
9/13/16,147.949997,148.130005,145.550003,146.229996,5505900,146.229996
9/14/16,146.020004,146.910004,145.330002,145.779999,3097300,145.779999
9/15/16,146,147.080002,145.470001,146.660004,3255500,146.660004
9/16/16,146.110001,146.229996,144.679993,145.009995,11133700,145.009995
9/19/16,145.339996,146.190002,144.929993,145.240005,3031800,145.240005
9/20/16,145.979996,145.979996,144.759995,144.919998,2367000,144.919998
9/21/16,145.649994,146.490005,144.979996,146.460007,3768900,146.460007
9/22/16,146.75,147.089996,146.130005,146.529999,2770900,146.529999
9/23/16,146.300003,146.490005,145,145,3697800,145
9/26/16,144.520004,144.960007,144,144.179993,2863700,144.179993
9/27/16,144.279999,145.380005,144.009995,145.339996,2934600,145.339996
9/28/16,145.279999,145.419998,144.029999,145.279999,3246500,145.279999
9/29/16,145.179993,145.520004,143.360001,143.589996,3313800,143.589996
9/30/16,144.270004,145.380005,144.270004,144.470001,4416500,144.470001
10/3/16,144.270004,144.309998,143.210007,143.759995,3493800,143.759995
10/4/16,143.740005,144.199997,142.800003,143.169998,3058900,143.169998
10/5/16,143.649994,144.289993,143.210007,144.149994,2998800,144.149994
10/6/16,144,144.100006,143.300003,143.869995,2279500,143.869995
10/7/16,143.929993,144.940002,143.779999,144.520004,3093800,144.520004
10/10/16,145.050003,145.679993,144.979996,145.199997,1884100,145.199997
10/11/16,145.130005,145.139999,143.529999,143.949997,2723000,143.949997
10/12/16,143.860001,145.289993,143.860001,144.910004,2558100,144.910004
10/13/16,143.789993,144.050003,141.919998,143.220001,4657600,143.220001
10/14/16,143.910004,144.889999,143.580002,144.179993,2932800,144.179993
10/17/16,144.5,144.759995,143.369995,143.800003,2552800,143.800003
10/18/16,144.649994,145.089996,144.130005,144.300003,2378500,144.300003
10/19/16,144.869995,145.710007,144.479996,144.860001,2309300,144.860001
10/20/16,144.619995,145.429993,144.190002,144.490005,2505000,144.490005
10/21/16,143.539993,143.949997,142.800003,143.600006,3075400,143.600006
10/24/16,144.089996,144.889999,143.679993,143.830002,2223800,143.830002
10/25/16,143.699997,144.160004,143.210007,143.419998,2349500,143.419998
10/26/16,143.380005,144.460007,143.119995,143.940002,2769700,143.940002
10/27/16,144.190002,144.779999,143.869995,144.449997,2914800,144.449997
10/28/16,144.839996,145.289993,142.899994,144,2789900,144
10/31/16,144.300003,144.690002,144,144.300003,3229500,144.300003
11/1/16,144.679993,144.860001,143.110001,143.630005,3339400,143.630005
11/2/16,143.179993,143.860001,142.910004,143.190002,3178500,143.190002
11/3/16,143.25,144.449997,143.199997,143.639999,2691800,143.639999
11/4/16,143.449997,143.800003,142.350006,142.949997,3493300,142.949997
11/7/16,144.710007,147.169998,144.300003,146.910004,5236000,146.910004
11/8/16,146.889999,148.139999,146.399994,147.789993,3636000,147.789993
11/9/16,146.100006,151.639999,145.100006,151.279999,8687800,151.279999
11/10/16,152,156.610001,151.679993,156.059998,8142500,156.059998
11/11/16,155.300003,157.279999,155.149994,156.919998,4514400,156.919998
11/14/16,157.479996,158.160004,156.529999,157.929993,5520400,157.929993
11/15/16,157.610001,157.820007,156.089996,157.460007,4780100,157.460007
11/16/16,157.020004,157.589996,156.020004,157.080002,4468900,157.080002
11/17/16,156.809998,158.639999,156.300003,158.389999,4169100,158.389999
11/18/16,158.350006,158.479996,157.169998,157.75,3383300,157.75
11/21/16,158.100006,158.710007,157.419998,158.710007,2847400,158.710007
11/22/16,159.009995,159.089996,157.830002,158.660004,3143300,158.660004
11/23/16,158.660004,159,157.279999,158.110001,3050700,158.110001
11/25/16,158.630005,158.630005,157.600006,158.179993,1777200,158.179993
11/28/16,157.899994,158.490005,156.889999,156.970001,4204300,156.970001
11/29/16,157.509995,157.979996,156.820007,157.679993,2973300,157.679993
11/30/16,158.419998,158.889999,157.419998,157.440002,5145600,157.440002
12/1/16,157.580002,160.240005,157.509995,160.119995,4578600,160.119995
12/2/16,160.050003,160.119995,158.699997,159.389999,3854400,159.389999
12/5/16,160.25,160.679993,159.270004,160.210007,4870400,160.210007
12/6/16,160.570007,161.550003,159.929993,161.339996,3543600,161.339996
12/7/16,161.940002,164.690002,161.399994,164.690002,6043200,164.690002
12/8/16,164.979996,165.949997,163.520004,164.110001,4902500,164.110001
12/9/16,164.279999,165.160004,163.070007,164.860001,3887900,164.860001
12/12/16,164.649994,166.639999,164.350006,166.119995,6759700,166.119995
12/13/16,166.490005,166.990005,165.399994,166.619995,4359100,166.619995
12/14/16,166.589996,167.25,164.539993,165.059998,4537400,165.059998
12/15/16,165.5,167.020004,164.800003,165.729996,3985500,165.729996
12/16/16,166.139999,166.149994,164.330002,164.759995,7046200,164.759995
12/19/16,165.190002,165.649994,164.479996,165.350006,2972500,165.350006
12/20/16,166.149994,166.419998,165.399994,166.360001,3103100,166.360001
12/21/16,166.399994,166.669998,165.550003,165.949997,2480500,165.949997
12/22/16,165.770004,166.119995,164.889999,166.029999,2511600,166.029999
12/23/16,166.259995,166.440002,164.770004,165.320007,2043100,165.320007
12/27/16,165.509995,165.820007,164.779999,164.949997,2133800,164.949997
12/28/16,165.449997,165.639999,163.559998,163.75,2626800,163.75
12/29/16,163.929993,164.470001,163.009995,163.050003,2545300,163.050003
12/30/16,163.160004,164.029999,162.619995,162.979996,4041400,162.979996
1/3/17,164.339996,164.710007,162.440002,163.830002,4091000,163.830002
1/4/17,164.449997,164.570007,163,164.080002,3568900,164.080002
1/5/17,164.059998,164.139999,162.179993,163.300003,2982500,163.300003
1/6/17,163.440002,163.800003,162.639999,163.410004,2697000,163.410004
1/9/17,163.039993,163.25,162.020004,162.020004,3551100,162.020004
1/10/17,162,162.740005,161.410004,161.470001,2671300,161.470001
1/11/17,161.470001,162.449997,161.029999,162.229996,3305900,162.229996
1/12/17,162,162.149994,160.330002,161.410004,3229400,161.410004
1/13/17,161.809998,163.130005,161.509995,161.899994,3081600,161.899994
1/17/17,161.960007,162,159.300003,159.639999,4712800,159.639999
1/18/17,160.039993,160.860001,159.429993,160.490005,3074700,160.490005
1/19/17,160.820007,161.119995,159.110001,159.410004,3172800,159.410004
1/20/17,160.210007,160.779999,159.580002,160.210007,4176100,160.210007
1/23/17,160.190002,160.279999,158.610001,158.809998,3434300,158.809998
1/24/17,159.259995,161.089996,158.770004,160.720001,4012500,160.720001
1/25/17,162,164.630005,161.389999,164.25,4500000,164.25
1/26/17,164.880005,165.029999,164.080002,164.919998,3132400,164.919998
1/27/17,164.929993,165.300003,163.460007,164.399994,2520300,164.399994
1/30/17,164.199997,164.910004,163.220001,164.800003,3194400,164.800003
1/31/17,164.639999,165.059998,163.080002,164.139999,3099600,164.139999
2/1/17,164.75,165.199997,163.300003,163.610001,2906900,163.610001
2/2/17,163.309998,163.309998,162.270004,163,3041200,163
2/3/17,164,164.190002,162.520004,163.940002,3352700,163.940002
2/6/17,163.880005,163.929993,163.039993,163.419998,2798300,163.419998
2/7/17,163.619995,163.850006,162.580002,162.929993,2446800,162.929993
2/8/17,162.899994,163.130005,162.149994,162.869995,2247100,162.869995
2/9/17,162.869995,164.419998,162.820007,164.039993,2878300,164.039993
2/10/17,164.589996,164.679993,163.600006,164.009995,3066200,164.009995
2/13/17,164.710007,166.240005,164.440002,165.850006,2958400,165.850006
2/14/17,165.850006,167,165.169998,166.949997,3057900,166.949997
2/15/17,167.210007,167.339996,166.119995,167.279999,4349600,167.279999
2/16/17,167.279999,167.800003,166.100006,167.740005,3152200,167.740005
2/17/17,167.559998,168.699997,166.710007,168.570007,3716900,168.570007
2/21/17,168.919998,169.649994,168.470001,168.919998,4416900,168.919998
2/22/17,168.919998,169.699997,168.330002,169.610001,3299400,169.610001
2/23/17,169.960007,170.160004,169.110001,170.149994,3377100,170.149994
2/24/17,169.399994,170.279999,169.220001,170.220001,4023400,170.220001
2/27/17,170.899994,171.199997,170.320007,170.630005,3738600,170.630005
2/28/17,170.899994,172.199997,170.509995,171.419998,6464500,171.419998
3/1/17,173.699997,177.410004,173.699997,177.279999,7137600,177.279999
3/2/17,177.860001,177.860001,175.479996,175.889999,4154800,175.889999
3/3/17,175.970001,176.460007,175.039993,175.679993,3552000,175.679993
3/6/17,175.440002,175.880005,174.509995,175.399994,3379100,175.399994
3/7/17,175.580002,175.759995,174.899994,175.300003,2645400,175.300003
3/8/17,175.889999,176,174.800003,174.970001,3334400,174.970001
3/9/17,175.699997,175.850006,174.820007,175.369995,2955800,175.369995
3/10/17,176,176.139999,174.449997,174.979996,3789700,174.979996
3/13/17,175.289993,175.600006,174.690002,175.389999,3333500,175.389999
3/14/17,175.220001,175.429993,174.229996,174.729996,2972300,174.729996
3/15/17,174.979996,175.080002,173.770004,174.669998,3928500,174.669998
3/16/17,175.149994,175.429993,173.699997,174.080002,3119600,174.080002
3/17/17,173.889999,173.889999,172.320007,172.820007,6710700,172.820007
3/20/17,172.300003,172.869995,171.600006,172.070007,3340700,172.070007
3/21/17,172.160004,172.440002,169.029999,169.470001,4973900,169.470001
3/22/17,169.270004,170.039993,168.020004,169.300003,3257000,169.300003
3/23/17,169.660004,171.360001,169.210007,169.889999,3142900,169.889999
3/24/17,170.449997,170.449997,168.020004,168.660004,4131900,168.660004
3/27/17,166.889999,167.509995,165.800003,167.440002,4884700,167.440002
3/28/17,167.279999,168.610001,166.360001,168.309998,4598000,168.309998
3/29/17,168,168.300003,166.440002,166.589996,4776400,166.589996
3/30/17,166.300003,167.690002,166,167.360001,3393700,167.360001
3/31/17,167.410004,167.600006,166.339996,166.679993,3564700,166.679993
4/3/17,166.720001,167,165.320007,166.869995,3986900,166.869995
4/4/17,166.610001,167,166.139999,166.860001,2853000,166.860001
4/5/17,167.449997,168.229996,165.669998,165.830002,5231100,165.830002
4/6/17,165.639999,167,165.020004,166.470001,3892300,166.470001
4/7/17,165.619995,166.889999,165.479996,166.169998,2593400,166.169998
4/10/17,166.199997,167,165.979996,166.350006,3015900,166.350006
4/11/17,165.800003,166.220001,164.850006,165.699997,3488200,165.699997
4/12/17,165.070007,165.479996,164.660004,165.110001,3419700,165.110001
4/13/17,164.979996,165.279999,162.869995,162.899994,3655100,162.899994
4/17/17,163.610001,164.630005,162.669998,164.350006,3414100,164.350006
4/18/17,163.869995,164.229996,163.089996,163.690002,2985800,163.690002
4/19/17,164.100006,164.490005,162.279999,162.759995,3932900,162.759995
4/20/17,163.289993,165.240005,163.039993,164.979996,3729200,164.979996
4/21/17,164.399994,164.949997,163.339996,163.410004,5122400,163.410004
4/24/17,165.699997,165.990005,164.399994,165.779999,4135500,165.779999
4/25/17,166.919998,167.960007,166.600006,167.529999,4268500,167.529999
4/26/17,167.5,168.949997,167.25,167.630005,4084300,167.630005
4/27/17,167.649994,167.809998,165.5,166.550003,4290200,166.550003
4/28/17,166.279999,166.550003,164.679993,165.210007,3045000,165.210007
5/1/17,165.800003,166.320007,165.350006,165.440002,3135400,165.440002
5/2/17,165.899994,166.330002,165.160004,166.050003,2781200,166.050003
5/3/17,165.699997,167.080002,165.5,166.729996,2982200,166.729996
5/4/17,167.639999,168.039993,166.220001,166.339996,3643500,166.339996
5/5/17,167.119995,167.139999,165.880005,166.550003,3578500,166.550003
5/8/17,166.5,166.600006,164.100006,165.020004,5163900,165.020004
5/9/17,165.169998,165.240005,163,163.460007,3840700,163.460007
5/10/17,163.360001,163.880005,163.029999,163.720001,3237400,163.720001
5/11/17,163.580002,163.770004,162.389999,163.270004,3285900,163.270004
5/12/17,163.059998,163.490005,162.470001,163.320007,3525500,163.320007
