Source 	 Sink 	 Weight
 PFG 	 SNI 	 1.096113
 PFG 	 SNPS 	 0.9665891
 PFG 	 SO 	 1.360261
 PFG 	 SPG 	 1.163024
 PFG 	 SPGI 	 0.8603533
 PFG 	 SPLS 	 1.155779
 PFG 	 SRCL 	 1.215412
 PFG 	 SRE 	 1.20647
 PFG 	 STI 	 0.7067398
 PFG 	 STT 	 0.750365
 PFG 	 STX 	 1.081879
 PFG 	 STZ 	 1.17522
 PFG 	 SWK 	 0.8697123
 PFG 	 SWKS 	 1.031741
 PFG 	 SYK 	 1.028503
 PFG 	 SYMC 	 1.111103
 PFG 	 SYY 	 1.165115
 PFG 	 T 	 1.138841
 PFG 	 TAP 	 1.145243
 PFG 	 TDC 	 1.05679
 PFG 	 TDG 	 1.132153
 PFG 	 TEL 	 0.8287251
 PFG 	 TGNA 	 0.9968078
 PFG 	 TGT 	 1.197739
 PFG 	 TIF 	 1.00629
 PFG 	 TJX 	 1.079188
 PFG 	 TMK 	 1.024806
 PFG 	 TMO 	 0.9257504
 PFG 	 TRIP 	 1.20539
 PFG 	 TROW 	 0.7518607
 PFG 	 TRV 	 0.9290786
 PFG 	 TSCO 	 1.111381
 PFG 	 TSN 	 1.250702
 PFG 	 TSO 	 1.115206
 PFG 	 TSS 	 0.9799743
 PFG 	 TWX 	 1.147959
 PFG 	 TXN 	 0.9679838
 PFG 	 TXT 	 0.91605
 PFG 	 UAA 	 1.239531
 PFG 	 UAL 	 1.098974
 PFG 	 UDR 	 1.199989
 PFG 	 UHS 	 1.126198
 PFG 	 ULTA 	 1.170621
 PFG 	 UNH 	 1.06266
 PFG 	 UNM 	 0.6385135
 PFG 	 UNP 	 1.210811
 PFG 	 UPS 	 0.967419
 PFG 	 URI 	 0.9816134
 PFG 	 USB 	 0.6698855
 PFG 	 UTX 	 0.9168071
 PFG 	 V 	 1.289871
 PFG 	 VAR 	 1.016368
 PFG 	 VFC 	 1.045845
 PFG 	 VIAB 	 1.101964
 PFG 	 VLO 	 1.108235
 PFG 	 VMC 	 1.005757
 PFG 	 VNO 	 1.074134
 PFG 	 VRSK 	 1.083545
 PFG 	 VRSN 	 1.009753
 PFG 	 VRTX 	 1.160835
 PFG 	 VTR 	 1.285711
 PFG 	 VZ 	 1.116237
 PFG 	 WAT 	 1.025434
 PFG 	 WBA 	 1.164476
 PFG 	 WDC 	 1.059021
 PFG 	 WEC 	 1.33798
 PFG 	 WFC 	 0.7410206
 PFG 	 WFM 	 1.276804
 PFG 	 WHR 	 1.000267
 PFG 	 WM 	 1.108298
 PFG 	 WMB 	 1.108081
 PFG 	 WMT 	 1.214208
 PFG 	 WU 	 0.9343272
 PFG 	 WY 	 0.9741758
 PFG 	 WYN 	 0.972491
 PFG 	 WYNN 	 1.152492
 PFG 	 XEC 	 1.046589
 PFG 	 XEL 	 1.340924
 PFG 	 XL 	 0.9650623
 PFG 	 XLNX 	 1.05794
 PFG 	 XOM 	 0.9986522
 PFG 	 XRAY 	 1.02573
 PFG 	 XRX 	 1.008399
 PFG 	 XYL 	 0.9005074
 PFG 	 YHOO 	 1.089525
 PFG 	 YUM 	 1.149856
 PFG 	 ZBH 	 1.04166
 PFG 	 ZION 	 0.7509934
 PFG 	 ZTS 	 1.090014
 PG 	 PGR 	 1.023219
 PG 	 PH 	 1.137182
 PG 	 PHM 	 1.174235
 PG 	 PKI 	 1.176846
 PG 	 PLD 	 1.063324
 PG 	 PM 	 0.9446295
 PG 	 PNC 	 1.158177
 PG 	 PNR 	 1.186416
 PG 	 PNW 	 1.077229
 PG 	 PPG 	 1.257385
 PG 	 PPL 	 1.072011
 PG 	 PRGO 	 1.319741
 PG 	 PRU 	 1.144144
 PG 	 PSA 	 1.120755
 PG 	 PSX 	 1.169342
 PG 	 PVH 	 1.268792
 PG 	 PWR 	 1.274404
 PG 	 PX 	 1.096664
 PG 	 PXD 	 1.271781
 PG 	 QCOM 	 1.221521
 PG 	 R 	 1.194769
 PG 	 RAI 	 1.226457
 PG 	 RCL 	 1.230009
 PG 	 REG 	 1.073727
 PG 	 REGN 	 1.245945
 PG 	 RF 	 1.211946
 PG 	 RHI 	 1.200344
 PG 	 RHT 	 1.217211
 PG 	 RIG 	 1.308916
 PG 	 RJF 	 1.205894
 PG 	 RL 	 1.284822
 PG 	 ROK 	 1.13721
 PG 	 ROP 	 1.108024
 PG 	 ROST 	 1.276146
 PG 	 RRC 	 1.311337
 PG 	 RSG 	 1.062603
 PG 	 RTN 	 1.101159
 PG 	 SBUX 	 1.306389
 PG 	 SCG 	 1.082553
 PG 	 SCHW 	 1.201132
 PG 	 SEE 	 1.2043
 PG 	 SHW 	 1.221118
 PG 	 SIG 	 1.30337
 PG 	 SJM 	 1.075074
 PG 	 SLB 	 1.201415
 PG 	 SLG 	 1.140927
 PG 	 SNA 	 1.170216
 PG 	 SNI 	 1.25724
 PG 	 SNPS 	 1.137438
 PG 	 SO 	 1.10922
 PG 	 SPG 	 1.080939
 PG 	 SPGI 	 1.097363
 PG 	 SPLS 	 1.299542
 PG 	 SRCL 	 1.315839
 PG 	 SRE 	 1.075318
 PG 	 STI 	 1.167854
 PG 	 STT 	 1.151916
 PG 	 STX 	 1.251648
 PG 	 STZ 	 1.091279
 PG 	 SWK 	 1.101836
 PG 	 SWKS 	 1.211183
 PG 	 SYK 	 1.101874
 PG 	 SYMC 	 1.211163
 PG 	 SYY 	 1.14061
 PG 	 T 	 1.09424
 PG 	 TAP 	 1.101263
 PG 	 TDC 	 1.244362
 PG 	 TDG 	 1.245682
 PG 	 TEL 	 1.136127
 PG 	 TGNA 	 1.226728
 PG 	 TGT 	 1.232455
 PG 	 TIF 	 1.233334
 PG 	 TJX 	 1.164328
 PG 	 TMK 	 1.239534
 PG 	 TMO 	 1.104922
 PG 	 TRIP 	 1.24669
 PG 	 TROW 	 1.102001
 PG 	 TRV 	 1.012559
 PG 	 TSCO 	 1.248775
 PG 	 TSN 	 1.202439
 PG 	 TSO 	 1.246548
 PG 	 TSS 	 1.164617
 PG 	 TWX 	 1.270576
 PG 	 TXN 	 1.08201
 PG 	 TXT 	 1.166006
 PG 	 UAA 	 1.341599
 PG 	 UAL 	 1.261851
 PG 	 UDR 	 1.140992
 PG 	 UHS 	 1.283687
 PG 	 ULTA 	 1.248103
 PG 	 UNH 	 1.146974
 PG 	 UNM 	 1.165299
 PG 	 UNP 	 1.295792
 PG 	 UPS 	 1.058535
 PG 	 URI 	 1.275172
 PG 	 USB 	 1.085532
 PG 	 UTX 	 1.089271
 PG 	 V 	 1.324861
 PG 	 VAR 	 1.141449
 PG 	 VFC 	 1.217223
 PG 	 VIAB 	 1.27621
 PG 	 VLO 	 1.219759
 PG 	 VMC 	 1.247294
 PG 	 VNO 	 1.112918
 PG 	 VRSK 	 1.168224
 PG 	 VRSN 	 1.202641
 PG 	 VRTX 	 1.292262
 PG 	 VTR 	 1.1738
 PG 	 VZ 	 1.076387
 PG 	 WAT 	 1.212477
 PG 	 WBA 	 1.172036
 PG 	 WDC 	 1.269181
 PG 	 WEC 	 1.08875
 PG 	 WFC 	 1.147529
 PG 	 WFM 	 1.28443
 PG 	 WHR 	 1.204667
 PG 	 WM 	 1.110377
 PG 	 WMB 	 1.320041
 PG 	 WMT 	 1.108641
 PG 	 WU 	 1.14899
 PG 	 WY 	 1.111776
 PG 	 WYN 	 1.162889
 PG 	 WYNN 	 1.261205
 PG 	 XEC 	 1.247766
 PG 	 XEL 	 1.088534
 PG 	 XL 	 1.130772
 PG 	 XLNX 	 1.167418
 PG 	 XOM 	 1.080497
 PG 	 XRAY 	 1.135682
 PG 	 XRX 	 1.225397
 PG 	 XYL 	 1.154588
 PG 	 YHOO 	 1.233491
 PG 	 YUM 	 1.225408
 PG 	 ZBH 	 1.204381
 PG 	 ZION 	 1.235848
 PG 	 ZTS 	 1.222754
 PGR 	 PH 	 0.9925667
 PGR 	 PHM 	 1.097708
 PGR 	 PKI 	 1.046655
 PGR 	 PLD 	 1.055396
 PGR 	 PM 	 1.059858
 PGR 	 PNC 	 0.9414173
 PGR 	 PNR 	 1.076306
 PGR 	 PNW 	 1.168023
 PGR 	 PPG 	 1.228505
 PGR 	 PPL 	 1.145481
 PGR 	 PRGO 	 1.26543
 PGR 	 PRU 	 0.9625145
 PGR 	 PSA 	 1.12143
 PGR 	 PSX 	 1.078313
 PGR 	 PVH 	 1.200877
 PGR 	 PWR 	 1.230553
 PGR 	 PX 	 1.044604
 PGR 	 PXD 	 1.244858
 PGR 	 QCOM 	 1.188135
 PGR 	 R 	 1.079781
 PGR 	 RAI 	 1.250198
 PGR 	 RCL 	 1.159484
 PGR 	 REG 	 1.113427
 PGR 	 REGN 	 1.205494
 PGR 	 RF 	 1.026221
 PGR 	 RHI 	 1.058986
 PGR 	 RHT 	 1.156427
 PGR 	 RIG 	 1.256509
 PGR 	 RJF 	 1.019839
 PGR 	 RL 	 1.25945
 PGR 	 ROK 	 0.9831655
 PGR 	 ROP 	 0.9576704
 PGR 	 ROST 	 1.266718
 PGR 	 RRC 	 1.311569
 PGR 	 RSG 	 1.030908
 PGR 	 RTN 	 1.106895
 PGR 	 SBUX 	 1.267993
 PGR 	 SCG 	 1.174757
 PGR 	 SCHW 	 1.017968
 PGR 	 SEE 	 1.096522
 PGR 	 SHW 	 1.065314
 PGR 	 SIG 	 1.201427
 PGR 	 SJM 	 1.126096
 PGR 	 SLB 	 1.159967
 PGR 	 SLG 	 1.076756
 PGR 	 SNA 	 1.022414
 PGR 	 SNI 	 1.187726
 PGR 	 SNPS 	 1.045805
 PGR 	 SO 	 1.195512
 PGR 	 SPG 	 1.110168
 PGR 	 SPGI 	 1.005189
 PGR 	 SPLS 	 1.199905
 PGR 	 SRCL 	 1.203556
 PGR 	 SRE 	 1.140274
 PGR 	 STI 	 0.9668656
 PGR 	 STT 	 1.037258
 PGR 	 STX 	 1.189598
 PGR 	 STZ 	 1.131165
 PGR 	 SWK 	 1.008138
 PGR 	 SWKS 	 1.176399
 PGR 	 SYK 	 1.026368
 PGR 	 SYMC 	 1.13013
 PGR 	 SYY 	 1.150422
 PGR 	 T 	 1.093155
 PGR 	 TAP 	 1.175507
 PGR 	 TDC 	 1.142664
 PGR 	 TDG 	 1.183203
 PGR 	 TEL 	 1.009596
 PGR 	 TGNA 	 1.096291
 PGR 	 TGT 	 1.178701
 PGR 	 TIF 	 1.116069
 PGR 	 TJX 	 1.085931
 PGR 	 TMK 	 1.11935
 PGR 	 TMO 	 0.9849401
 PGR 	 TRIP 	 1.272028
 PGR 	 TROW 	 0.9525333
 PGR 	 TRV 	 0.8075692
 PGR 	 TSCO 	 1.141745
 PGR 	 TSN 	 1.233157
 PGR 	 TSO 	 1.201631
 PGR 	 TSS 	 1.128903
 PGR 	 TWX 	 1.19799
 PGR 	 TXN 	 1.067713
 PGR 	 TXT 	 1.084818
 PGR 	 UAA 	 1.24693
 PGR 	 UAL 	 1.183398
 PGR 	 UDR 	 1.142534
 PGR 	 UHS 	 1.173611
 PGR 	 ULTA 	 1.164115
 PGR 	 UNH 	 1.061921
 PGR 	 UNM 	 1.006163
 PGR 	 UNP 	 1.235836
 PGR 	 UPS 	 1.001308
 PGR 	 URI 	 1.1793
 PGR 	 USB 	 0.8879718
 PGR 	 UTX 	 0.9987972
 PGR 	 V 	 1.334644
 PGR 	 VAR 	 1.105996
 PGR 	 VFC 	 1.106271
 PGR 	 VIAB 	 1.223372
 PGR 	 VLO 	 1.181735
 PGR 	 VMC 	 1.083805
 PGR 	 VNO 	 1.053671
 PGR 	 VRSK 	 1.115517
 PGR 	 VRSN 	 1.123568
 PGR 	 VRTX 	 1.219915
 PGR 	 VTR 	 1.257279
 PGR 	 VZ 	 1.110528
 PGR 	 WAT 	 1.063016
 PGR 	 WBA 	 1.1435
 PGR 	 WDC 	 1.172903
 PGR 	 WEC 	 1.185628
 PGR 	 WFC 	 0.899578
 PGR 	 WFM 	 1.253014
 PGR 	 WHR 	 1.093577
 PGR 	 WM 	 1.071019
 PGR 	 WMB 	 1.256039
 PGR 	 WMT 	 1.123078
 PGR 	 WU 	 1.087348
 PGR 	 WY 	 1.06743
 PGR 	 WYN 	 1.061806
 PGR 	 WYNN 	 1.211589
 PGR 	 XEC 	 1.201566
 PGR 	 XEL 	 1.162465
 PGR 	 XL 	 0.9957488
 PGR 	 XLNX 	 1.126898
 PGR 	 XOM 	 1.076463
 PGR 	 XRAY 	 1.075317
 PGR 	 XRX 	 1.134366
 PGR 	 XYL 	 1.015305
 PGR 	 YHOO 	 1.186104
 PGR 	 YUM 	 1.161447
 PGR 	 ZBH 	 1.145687
 PGR 	 ZION 	 1.041586
 PGR 	 ZTS 	 1.15721
 PH 	 PHM 	 1.074039
 PH 	 PKI 	 1.021924
 PH 	 PLD 	 1.136752
 PH 	 PM 	 1.166437
 PH 	 PNC 	 0.9025012
 PH 	 PNR 	 0.7895155
 PH 	 PNW 	 1.278981
 PH 	 PPG 	 1.208311
 PH 	 PPL 	 1.200672
 PH 	 PRGO 	 1.228735
 PH 	 PRU 	 0.9274199
 PH 	 PSA 	 1.255133
 PH 	 PSX 	 0.9655498
 PH 	 PVH 	 1.136326
 PH 	 PWR 	 1.044491
 PH 	 PX 	 0.9275659
 PH 	 PXD 	 1.049479
 PH 	 QCOM 	 1.156294
 PH 	 R 	 0.9191633
 PH 	 RAI 	 1.325371
 PH 	 RCL 	 1.134584
 PH 	 REG 	 1.227265
 PH 	 REGN 	 1.193842
 PH 	 RF 	 0.9225554
 PH 	 RHI 	 1.021501
 PH 	 RHT 	 1.122802
 PH 	 RIG 	 1.045482
 PH 	 RJF 	 0.9547973
 PH 	 RL 	 1.222892
 PH 	 ROK 	 0.7467618
 PH 	 ROP 	 0.8679724
 PH 	 ROST 	 1.298933
 PH 	 RRC 	 1.130355
 PH 	 RSG 	 1.105096
 PH 	 RTN 	 1.08135
 PH 	 SBUX 	 1.306467
 PH 	 SCG 	 1.271651
 PH 	 SCHW 	 0.9241786
 PH 	 SEE 	 1.084479
 PH 	 SHW 	 1.125391
 PH 	 SIG 	 1.181959
 PH 	 SJM 	 1.183167
 PH 	 SLB 	 0.9701271
 PH 	 SLG 	 1.099997
 PH 	 SNA 	 0.9866776
 PH 	 SNI 	 1.094644
 PH 	 SNPS 	 1.079248
 PH 	 SO 	 1.329647
 PH 	 SPG 	 1.206049
 PH 	 SPGI 	 1.010824
 PH 	 SPLS 	 1.159531
 PH 	 SRCL 	 1.262659
 PH 	 SRE 	 1.184773
 PH 	 STI 	 0.9254492
 PH 	 STT 	 0.9384867
 PH 	 STX 	 1.100485
 PH 	 STZ 	 1.229408
 PH 	 SWK 	 0.9014642
 PH 	 SWKS 	 1.092718
 PH 	 SYK 	 1.12347
 PH 	 SYMC 	 1.131004
 PH 	 SYY 	 1.187387
 PH 	 T 	 1.156111
 PH 	 TAP 	 1.245692
 PH 	 TDC 	 1.103796
 PH 	 TDG 	 1.144605
 PH 	 TEL 	 0.9231089
 PH 	 TGNA 	 1.060772
 PH 	 TGT 	 1.214381
 PH 	 TIF 	 1.046478
 PH 	 TJX 	 1.142211
 PH 	 TMK 	 1.15614
 PH 	 TMO 	 1.011882
 PH 	 TRIP 	 1.215735
 PH 	 TROW 	 0.9228976
 PH 	 TRV 	 1.046533
 PH 	 TSCO 	 1.125248
 PH 	 TSN 	 1.279944
 PH 	 TSO 	 1.149169
 PH 	 TSS 	 1.117596
 PH 	 TWX 	 1.107812
 PH 	 TXN 	 1.002056
 PH 	 TXT 	 0.9085698
 PH 	 UAA 	 1.289747
 PH 	 UAL 	 1.174861
 PH 	 UDR 	 1.250831
 PH 	 UHS 	 1.231344
 PH 	 ULTA 	 1.230028
 PH 	 UNH 	 1.123577
 PH 	 UNM 	 0.927767
 PH 	 UNP 	 1.21172
 PH 	 UPS 	 0.9864693
 PH 	 URI 	 0.9569193
 PH 	 USB 	 0.8997071
 PH 	 UTX 	 0.9036371
 PH 	 V 	 1.304282
 PH 	 VAR 	 1.126536
 PH 	 VFC 	 1.108026
 PH 	 VIAB 	 1.109419
 PH 	 VLO 	 1.152819
 PH 	 VMC 	 1.034835
 PH 	 VNO 	 1.127459
 PH 	 VRSK 	 1.137326
 PH 	 VRSN 	 1.084228
 PH 	 VRTX 	 1.20669
 PH 	 VTR 	 1.315228
 PH 	 VZ 	 1.128921
 PH 	 WAT 	 1.083672
 PH 	 WBA 	 1.107806
 PH 	 WDC 	 1.063355
 PH 	 WEC 	 1.306161
 PH 	 WFC 	 0.9090954
 PH 	 WFM 	 1.269068
 PH 	 WHR 	 1.054181
 PH 	 WM 	 1.124447
 PH 	 WMB 	 1.167413
 PH 	 WMT 	 1.206244
 PH 	 WU 	 1.007037
 PH 	 WY 	 1.045702
 PH 	 WYN 	 1.021166
 PH 	 WYNN 	 1.143007
 PH 	 XEC 	 1.001372
 PH 	 XEL 	 1.286685
 PH 	 XL 	 1.076397
 PH 	 XLNX 	 1.07854
 PH 	 XOM 	 0.9743305
 PH 	 XRAY 	 1.106627
 PH 	 XRX 	 1.069936
 PH 	 XYL 	 0.822256
 PH 	 YHOO 	 1.143543
 PH 	 YUM 	 1.182798
 PH 	 ZBH 	 1.109707
 PH 	 ZION 	 0.9231822
 PH 	 ZTS 	 1.173153
 PHM 	 PKI 	 1.07783
 PHM 	 PLD 	 1.07387
 PHM 	 PM 	 1.199442
 PHM 	 PNC 	 1.065279
 PHM 	 PNR 	 1.088373
 PHM 	 PNW 	 1.241856
 PHM 	 PPG 	 1.259318
 PHM 	 PPL 	 1.229648
 PHM 	 PRGO 	 1.251688
 PHM 	 PRU 	 1.06215
 PHM 	 PSA 	 1.202087
 PHM 	 PSX 	 1.125702
 PHM 	 PVH 	 1.174224
 PHM 	 PWR 	 1.14924
 PHM 	 PX 	 1.117584
 PHM 	 PXD 	 1.228212
 PHM 	 QCOM 	 1.236913
 PHM 	 R 	 1.061711
 PHM 	 RAI 	 1.317323
 PHM 	 RCL 	 1.148313
 PHM 	 REG 	 1.16545
 PHM 	 REGN 	 1.242622
 PHM 	 RF 	 1.078337
 PHM 	 RHI 	 1.062589
 PHM 	 RHT 	 1.109611
 PHM 	 RIG 	 1.265712
 PHM 	 RJF 	 1.091128
 PHM 	 RL 	 1.233638
 PHM 	 ROK 	 1.112603
 PHM 	 ROP 	 1.076453
 PHM 	 ROST 	 1.296053
 PHM 	 RRC 	 1.266497
 PHM 	 RSG 	 1.147015
 PHM 	 RTN 	 1.193272
 PHM 	 SBUX 	 1.282275
 PHM 	 SCG 	 1.244963
 PHM 	 SCHW 	 1.086296
 PHM 	 SEE 	 1.131912
 PHM 	 SHW 	 1.114122
 PHM 	 SIG 	 1.207295
 PHM 	 SJM 	 1.196685
 PHM 	 SLB 	 1.173565
 PHM 	 SLG 	 1.092085
 PHM 	 SNA 	 1.110098
 PHM 	 SNI 	 1.152964
 PHM 	 SNPS 	 1.096293
 PHM 	 SO 	 1.262938
 PHM 	 SPG 	 1.165486
 PHM 	 SPGI 	 1.077409
 PHM 	 SPLS 	 1.215276
 PHM 	 SRCL 	 1.244877
 PHM 	 SRE 	 1.195879
 PHM 	 STI 	 1.065201
 PHM 	 STT 	 1.069962
 PHM 	 STX 	 1.213085
 PHM 	 STZ 	 1.149664
 PHM 	 SWK 	 1.069502
 PHM 	 SWKS 	 1.146524
 PHM 	 SYK 	 1.091861
 PHM 	 SYMC 	 1.214068
 PHM 	 SYY 	 1.223038
 PHM 	 T 	 1.209357
 PHM 	 TAP 	 1.225785
 PHM 	 TDC 	 1.179552
 PHM 	 TDG 	 1.223078
 PHM 	 TEL 	 1.061241
 PHM 	 TGNA 	 1.105724
 PHM 	 TGT 	 1.1976
 PHM 	 TIF 	 1.13936
 PHM 	 TJX 	 1.132661
 PHM 	 TMK 	 1.196338
 PHM 	 TMO 	 1.052412
 PHM 	 TRIP 	 1.239318
 PHM 	 TROW 	 1.033327
 PHM 	 TRV 	 1.107195
 PHM 	 TSCO 	 1.179957
 PHM 	 TSN 	 1.266239
 PHM 	 TSO 	 1.227266
 PHM 	 TSS 	 1.120936
 PHM 	 TWX 	 1.211702
 PHM 	 TXN 	 1.101868
 PHM 	 TXT 	 1.070127
 PHM 	 UAA 	 1.249912
 PHM 	 UAL 	 1.162184
 PHM 	 UDR 	 1.199673
 PHM 	 UHS 	 1.153853
 PHM 	 ULTA 	 1.217304
 PHM 	 UNH 	 1.136827
 PHM 	 UNM 	 1.100584
 PHM 	 UNP 	 1.287104
 PHM 	 UPS 	 1.120251
 PHM 	 URI 	 1.147702
 PHM 	 USB 	 1.055149
 PHM 	 UTX 	 1.080398
 PHM 	 V 	 1.352072
 PHM 	 VAR 	 1.12976
 PHM 	 VFC 	 1.118783
 PHM 	 VIAB 	 1.186607
 PHM 	 VLO 	 1.217991
 PHM 	 VMC 	 1.096078
 PHM 	 VNO 	 1.12878
 PHM 	 VRSK 	 1.164626
 PHM 	 VRSN 	 1.171255
 PHM 	 VRTX 	 1.246972
 PHM 	 VTR 	 1.268555
 PHM 	 VZ 	 1.199599
 PHM 	 WAT 	 1.149548
 PHM 	 WBA 	 1.213493
 PHM 	 WDC 	 1.15205
 PHM 	 WEC 	 1.250684
 PHM 	 WFC 	 1.070206
 PHM 	 WFM 	 1.253059
 PHM 	 WHR 	 1.063049
 PHM 	 WM 	 1.174859
 PHM 	 WMB 	 1.207704
 PHM 	 WMT 	 1.240091
 PHM 	 WU 	 1.099198
 PHM 	 WY 	 1.086126
 PHM 	 WYN 	 1.098789
 PHM 	 WYNN 	 1.222343
 PHM 	 XEC 	 1.186629
 PHM 	 XEL 	 1.26442
 PHM 	 XL 	 1.142653
 PHM 	 XLNX 	 1.154948
 PHM 	 XOM 	 1.152189
 PHM 	 XRAY 	 1.112969
 PHM 	 XRX 	 1.128562
 PHM 	 XYL 	 1.087734
 PHM 	 YHOO 	 1.19086
 PHM 	 YUM 	 1.204215
 PHM 	 ZBH 	 1.146369
 PHM 	 ZION 	 1.099489
 PHM 	 ZTS 	 1.178393
 PKI 	 PLD 	 1.095617
 PKI 	 PM 	 1.19358
 PKI 	 PNC 	 1.001195
 PKI 	 PNR 	 1.058204
 PKI 	 PNW 	 1.282164
 PKI 	 PPG 	 1.22504
 PKI 	 PPL 	 1.230005
 PKI 	 PRGO 	 1.200754
 PKI 	 PRU 	 1.005788
 PKI 	 PSA 	 1.171779
 PKI 	 PSX 	 1.052202
 PKI 	 PVH 	 1.18112
 PKI 	 PWR 	 1.184116
 PKI 	 PX 	 1.034507
 PKI 	 PXD 	 1.177932
 PKI 	 QCOM 	 1.136859
 PKI 	 R 	 1.066939
 PKI 	 RAI 	 1.255112
 PKI 	 RCL 	 1.106672
 PKI 	 REG 	 1.174644
 PKI 	 REGN 	 1.095033
 PKI 	 RF 	 1.037183
 PKI 	 RHI 	 1.110996
 PKI 	 RHT 	 1.011674
 PKI 	 RIG 	 1.23204
 PKI 	 RJF 	 1.00943
 PKI 	 RL 	 1.194984
 PKI 	 ROK 	 1.009107
 PKI 	 ROP 	 0.9632129
 PKI 	 ROST 	 1.255885
 PKI 	 RRC 	 1.287582
 PKI 	 RSG 	 1.130917
 PKI 	 RTN 	 1.153083
 PKI 	 SBUX 	 1.264695
 PKI 	 SCG 	 1.255039
 PKI 	 SCHW 	 0.9919876
 PKI 	 SEE 	 1.043879
 PKI 	 SHW 	 1.050351
 PKI 	 SIG 	 1.155791
 PKI 	 SJM 	 1.203065
 PKI 	 SLB 	 1.146082
 PKI 	 SLG 	 1.06169
 PKI 	 SNA 	 0.9730488
 PKI 	 SNI 	 1.18243
 PKI 	 SNPS 	 1.002278
 PKI 	 SO 	 1.310338
 PKI 	 SPG 	 1.163224
 PKI 	 SPGI 	 0.9838454
 PKI 	 SPLS 	 1.206523
 PKI 	 SRCL 	 1.248085
 PKI 	 SRE 	 1.187599
 PKI 	 STI 	 1.003756
 PKI 	 STT 	 0.9877819
 PKI 	 STX 	 1.209053
 PKI 	 STZ 	 1.097322
 PKI 	 SWK 	 0.9943638
 PKI 	 SWKS 	 1.048931
 PKI 	 SYK 	 0.955523
 PKI 	 SYMC 	 1.197803
 PKI 	 SYY 	 1.153196
 PKI 	 T 	 1.176789
 PKI 	 TAP 	 1.176588
 PKI 	 TDC 	 1.078752
 PKI 	 TDG 	 1.148219
 PKI 	 TEL 	 0.9317268
 PKI 	 TGNA 	 1.064553
 PKI 	 TGT 	 1.219044
 PKI 	 TIF 	 1.083996
 PKI 	 TJX 	 1.110072
 PKI 	 TMK 	 1.209515
 PKI 	 TMO 	 0.7571546
 PKI 	 TRIP 	 1.140968
 PKI 	 TROW 	 1.019319
 PKI 	 TRV 	 1.092627
 PKI 	 TSCO 	 1.138733
 PKI 	 TSN 	 1.318973
 PKI 	 TSO 	 1.132416
 PKI 	 TSS 	 1.040424
 PKI 	 TWX 	 1.199089
 PKI 	 TXN 	 1.048148
 PKI 	 TXT 	 1.046081
 PKI 	 UAA 	 1.289418
 PKI 	 UAL 	 1.154236
 PKI 	 UDR 	 1.165977
 PKI 	 UHS 	 1.110478
 PKI 	 ULTA 	 1.174944
 PKI 	 UNH 	 1.019742
 PKI 	 UNM 	 1.05748
 PKI 	 UNP 	 1.228406
 PKI 	 UPS 	 1.12035
 PKI 	 URI 	 1.08596
 PKI 	 USB 	 0.9787543
 PKI 	 UTX 	 1.049626
 PKI 	 V 	 1.345394
 PKI 	 VAR 	 0.996115
 PKI 	 VFC 	 1.125611
 PKI 	 VIAB 	 1.189979
 PKI 	 VLO 	 1.09987
 PKI 	 VMC 	 1.080791
 PKI 	 VNO 	 1.095097
 PKI 	 VRSK 	 1.106192
 PKI 	 VRSN 	 1.05635
 PKI 	 VRTX 	 1.100664
 PKI 	 VTR 	 1.285264
 PKI 	 VZ 	 1.148075
 PKI 	 WAT 	 0.831377
 PKI 	 WBA 	 1.129938
 PKI 	 WDC 	 1.121887
 PKI 	 WEC 	 1.317661
 PKI 	 WFC 	 1.011466
 PKI 	 WFM 	 1.266353
 PKI 	 WHR 	 1.072036
 PKI 	 WM 	 1.146001
 PKI 	 WMB 	 1.137208
 PKI 	 WMT 	 1.227901
 PKI 	 WU 	 1.032083
 PKI 	 WY 	 1.054257
 PKI 	 WYN 	 1.040828
 PKI 	 WYNN 	 1.166564
 PKI 	 XEC 	 1.150873
 PKI 	 XEL 	 1.29654
 PKI 	 XL 	 1.12788
 PKI 	 XLNX 	 1.090751
 PKI 	 XOM 	 1.1138
 PKI 	 XRAY 	 0.9645311
 PKI 	 XRX 	 1.123284
 PKI 	 XYL 	 0.9876709
 PKI 	 YHOO 	 1.073664
 PKI 	 YUM 	 1.175783
 PKI 	 ZBH 	 1.006861
 PKI 	 ZION 	 1.034259
 PKI 	 ZTS 	 1.055037
 PLD 	 PM 	 1.016047
 PLD 	 PNC 	 1.16016
 PLD 	 PNR 	 1.15783
 PLD 	 PNW 	 0.9878801
 PLD 	 PPG 	 1.245912
 PLD 	 PPL 	 1.000182
 PLD 	 PRGO 	 1.322345
 PLD 	 PRU 	 1.145601
 PLD 	 PSA 	 0.8945351
 PLD 	 PSX 	 1.147387
 PLD 	 PVH 	 1.214325
 PLD 	 PWR 	 1.240278
 PLD 	 PX 	 1.093643
 PLD 	 PXD 	 1.221608
 PLD 	 QCOM 	 1.202664
 PLD 	 R 	 1.138649
 PLD 	 RAI 	 1.250555
 PLD 	 RCL 	 1.181363
 PLD 	 REG 	 0.7462632
 PLD 	 REGN 	 1.248029
 PLD 	 RF 	 1.181844
 PLD 	 RHI 	 1.135192
 PLD 	 RHT 	 1.140651
 PLD 	 RIG 	 1.28441
 PLD 	 RJF 	 1.173405
 PLD 	 RL 	 1.269384
 PLD 	 ROK 	 1.106307
 PLD 	 ROP 	 1.059687
